Brand,Year,Driven_kms,Fuel_Type,Transmission,Seller_Type,Owner,City,Selling_Price_Lakh
Toyota,2011,47718,Petrol,Automatic,Dealer,0,Delhi,3.8
Honda,2008,146773,Electric,Automatic,Individual,0,Kolkata,1.41
Mahindra,2014,109079,Petrol,Manual,Individual,1,Bangalore,0.5
Honda,2018,196936,Diesel,Manual,Dealer,1,Chennai,2.31
Honda,2012,80105,Electric,Manual,Individual,0,Delhi,3.8
Volkswagen,2018,173723,Diesel,Manual,Dealer,0,Mumbai,5.12
Hyundai,2017,131146,Petrol,Automatic,Individual,2,Bangalore,0.5
Maruti,2022,94711,Electric,Automatic,Dealer,0,Delhi,4.72
Volkswagen,2018,176528,Diesel,Automatic,Individual,1,Mumbai,5.29
Mahindra,2021,48486,Petrol,Manual,Individual,1,Kolkata,3.53
Kia,2024,165858,Diesel,Manual,Individual,2,Pune,3.42
Tata,2016,167411,CNG,Automatic,Dealer,0,Mumbai,0.5
Mahindra,2017,71513,Electric,Automatic,Individual,0,Mumbai,5.37
Toyota,2010,120444,Diesel,Manual,Individual,1,Delhi,0.5
Maruti,2010,123154,CNG,Automatic,Individual,2,Mumbai,0.5
Renault,2015,19421,Electric,Manual,Individual,2,Bangalore,1.46
Volkswagen,2020,174287,Diesel,Manual,Dealer,2,Delhi,4.15
Toyota,2019,159594,CNG,Automatic,Dealer,0,Bangalore,5.25
Tata,2024,163262,CNG,Manual,Individual,0,Mumbai,2.17
Tata,2014,63525,CNG,Automatic,Dealer,0,Hyderabad,0.5
Renault,2009,65815,Petrol,Automatic,Dealer,2,Hyderabad,0.5
Maruti,2014,113903,CNG,Automatic,Dealer,0,Kolkata,0.5
Maruti,2010,84227,Electric,Manual,Dealer,1,Kolkata,0.5
Tata,2024,124642,Electric,Automatic,Individual,0,Delhi,6.62
Hyundai,2024,89490,Petrol,Automatic,Dealer,0,Hyderabad,5.46
Renault,2012,195877,Diesel,Manual,Individual,0,Hyderabad,0.5
Toyota,2024,114775,Electric,Automatic,Dealer,1,Hyderabad,9.6
Kia,2011,42331,Electric,Automatic,Dealer,0,Ahmedabad,4.82
Renault,2009,86832,CNG,Manual,Individual,0,Pune,0.5
Skoda,2022,93050,Diesel,Manual,Individual,1,Delhi,8.01
Toyota,2020,17140,Petrol,Manual,Dealer,1,Delhi,5.61
Mahindra,2017,155632,Electric,Automatic,Individual,1,Bangalore,2.95
Skoda,2013,67800,Petrol,Automatic,Dealer,2,Ahmedabad,4.21
Tata,2014,24013,CNG,Manual,Individual,2,Chennai,0.5
Skoda,2019,157298,Electric,Manual,Individual,2,Hyderabad,5.22
Honda,2018,158083,Electric,Manual,Dealer,1,Pune,3.28
Skoda,2014,114420,Electric,Manual,Dealer,2,Mumbai,3.8
Honda,2010,190256,Diesel,Automatic,Dealer,2,Hyderabad,0.5
Skoda,2015,155429,Electric,Manual,Individual,1,Hyderabad,5.01
Kia,2010,143393,Petrol,Manual,Dealer,0,Pune,0.5
Honda,2016,170417,Diesel,Automatic,Dealer,0,Ahmedabad,3.29
Skoda,2022,120036,CNG,Manual,Individual,0,Pune,6.65
Kia,2017,110584,Electric,Manual,Individual,2,Delhi,2.98
Mahindra,2014,40648,CNG,Manual,Individual,1,Kolkata,0.71
Honda,2016,67621,Electric,Automatic,Dealer,1,Bangalore,5.14
Renault,2023,167498,CNG,Manual,Dealer,0,Delhi,1.8
Tata,2010,9463,Petrol,Manual,Dealer,0,Mumbai,0.5
Kia,2023,115711,CNG,Automatic,Dealer,2,Kolkata,4.14
Hyundai,2023,20319,Electric,Automatic,Individual,2,Delhi,5.91
Kia,2019,85911,Petrol,Manual,Individual,2,Delhi,2.98
Toyota,2017,30606,Diesel,Manual,Dealer,2,Hyderabad,3.77
Hyundai,2016,15545,Diesel,Automatic,Individual,0,Hyderabad,3.2
Toyota,2010,6377,Electric,Manual,Individual,0,Mumbai,5.36
Mahindra,2009,99973,Petrol,Manual,Individual,1,Bangalore,0.5
Toyota,2012,42973,Petrol,Manual,Individual,0,Bangalore,1.36
Honda,2012,82005,Petrol,Manual,Individual,1,Bangalore,0.5
Volkswagen,2008,105515,Diesel,Manual,Dealer,1,Bangalore,0.5
Hyundai,2015,28717,Petrol,Manual,Dealer,0,Chennai,0.5
Tata,2011,131173,Electric,Automatic,Dealer,2,Mumbai,0.5
Tata,2020,88557,Electric,Automatic,Individual,1,Mumbai,4.5
Skoda,2023,12399,Electric,Manual,Dealer,2,Pune,8.44
Tata,2021,184394,Petrol,Automatic,Dealer,2,Kolkata,0.86
Mahindra,2015,15642,Diesel,Manual,Dealer,0,Pune,2.15
Toyota,2022,29112,Petrol,Manual,Individual,0,Hyderabad,6.8
Volkswagen,2012,192739,Electric,Manual,Individual,0,Chennai,3.1
Toyota,2014,86237,Electric,Manual,Individual,0,Bangalore,5.46
Volkswagen,2014,44896,Electric,Automatic,Dealer,2,Delhi,6.83
Volkswagen,2011,13301,CNG,Manual,Dealer,0,Mumbai,3.49
Kia,2010,177128,Petrol,Manual,Dealer,0,Mumbai,0.5
Tata,2019,49478,Diesel,Manual,Individual,1,Bangalore,3.35
Kia,2014,87899,CNG,Manual,Dealer,0,Mumbai,0.5
Honda,2012,31803,Electric,Automatic,Dealer,0,Delhi,4.22
Maruti,2022,187105,Electric,Manual,Individual,2,Bangalore,0.95
Kia,2019,182331,Electric,Automatic,Individual,1,Kolkata,5.89
Tata,2020,176072,Diesel,Manual,Individual,0,Chennai,1.46
Volkswagen,2021,131254,Electric,Manual,Dealer,1,Hyderabad,7.04
Mahindra,2020,156781,Petrol,Automatic,Individual,0,Kolkata,2.53
Mahindra,2012,150988,Diesel,Manual,Individual,1,Mumbai,0.5
Maruti,2016,107472,Electric,Automatic,Individual,1,Kolkata,2.16
Mahindra,2022,144174,Electric,Manual,Individual,1,Delhi,4.73
Maruti,2022,142221,Petrol,Automatic,Individual,0,Mumbai,1.95
Kia,2012,122258,Petrol,Manual,Dealer,0,Mumbai,0.5
Mahindra,2023,134676,Electric,Manual,Individual,1,Pune,4.23
Renault,2020,88161,CNG,Automatic,Dealer,2,Chennai,1.42
Skoda,2014,86929,Petrol,Automatic,Individual,2,Hyderabad,2.96
Volkswagen,2024,106138,Diesel,Automatic,Dealer,1,Delhi,8.12
Maruti,2013,15175,CNG,Manual,Individual,0,Bangalore,0.5
Tata,2011,170702,CNG,Manual,Dealer,2,Mumbai,0.5
Skoda,2011,131597,CNG,Manual,Individual,2,Pune,0.5
Kia,2019,28175,CNG,Automatic,Individual,0,Delhi,5.51
Honda,2009,199531,Diesel,Manual,Individual,1,Mumbai,0.5
Mahindra,2022,43302,Electric,Manual,Dealer,2,Hyderabad,5.01
Skoda,2019,123887,Petrol,Manual,Dealer,1,Hyderabad,4.53
Honda,2022,190572,Diesel,Automatic,Dealer,2,Hyderabad,3.45
Toyota,2010,35636,Electric,Automatic,Dealer,1,Pune,4.42
Skoda,2009,193889,CNG,Automatic,Dealer,2,Kolkata,0.5
Skoda,2009,162265,Electric,Manual,Dealer,0,Kolkata,1.81
Volkswagen,2014,159597,Petrol,Manual,Individual,0,Kolkata,3.1
Maruti,2009,122352,Petrol,Automatic,Individual,2,Chennai,0.5
Kia,2021,6234,Electric,Automatic,Individual,0,Mumbai,8.95
Hyundai,2010,171113,Electric,Manual,Individual,1,Kolkata,0.5
Renault,2010,53185,Petrol,Automatic,Individual,1,Delhi,0.5
Toyota,2018,141591,Electric,Automatic,Individual,1,Hyderabad,5.99
Mahindra,2008,86327,CNG,Manual,Dealer,2,Pune,0.5
Renault,2023,132560,Electric,Automatic,Individual,0,Kolkata,6.29
Renault,2011,25344,Diesel,Automatic,Dealer,2,Hyderabad,0.5
Tata,2011,112648,CNG,Manual,Dealer,0,Pune,0.5
Skoda,2010,133461,Diesel,Manual,Individual,0,Kolkata,1.8
Mahindra,2013,49045,Diesel,Automatic,Individual,0,Chennai,1.83
Maruti,2010,88863,Electric,Automatic,Individual,2,Pune,0.5
Skoda,2023,42284,Petrol,Manual,Dealer,2,Hyderabad,6.52
Volkswagen,2009,22803,Electric,Manual,Dealer,2,Chennai,3.83
Kia,2009,60413,CNG,Manual,Dealer,0,Chennai,0.5
Renault,2022,80933,CNG,Automatic,Dealer,2,Bangalore,2.95
Maruti,2016,26076,Electric,Automatic,Individual,0,Pune,3.26
Hyundai,2024,123365,Diesel,Manual,Individual,1,Mumbai,3.82
Mahindra,2013,97774,Petrol,Manual,Individual,1,Kolkata,0.5
Toyota,2023,154931,Electric,Automatic,Individual,2,Kolkata,7.46
Volkswagen,2021,27479,Petrol,Automatic,Dealer,0,Chennai,7.86
Renault,2021,126429,CNG,Manual,Dealer,1,Bangalore,0.82
Tata,2020,86631,Petrol,Automatic,Dealer,0,Delhi,2.31
Tata,2021,69780,Petrol,Manual,Dealer,2,Chennai,1.22
Tata,2019,98765,Electric,Automatic,Individual,2,Ahmedabad,3.54
Renault,2010,119303,CNG,Manual,Dealer,1,Mumbai,0.5
Kia,2020,98639,CNG,Automatic,Dealer,2,Chennai,2.7
Mahindra,2008,79083,Diesel,Automatic,Dealer,2,Ahmedabad,0.5
Maruti,2011,181219,Petrol,Manual,Dealer,0,Ahmedabad,0.5
Honda,2017,47603,CNG,Automatic,Dealer,1,Mumbai,3.24
Honda,2009,131828,CNG,Manual,Dealer,2,Hyderabad,0.5
Honda,2022,105285,Petrol,Manual,Dealer,2,Bangalore,4.54
Hyundai,2013,156347,Electric,Automatic,Dealer,2,Pune,0.63
Renault,2013,26120,Electric,Manual,Dealer,1,Hyderabad,2.09
Skoda,2023,56362,Electric,Automatic,Individual,0,Mumbai,11.17
Hyundai,2020,9850,Electric,Manual,Dealer,1,Kolkata,4.64
Honda,2021,137546,Electric,Automatic,Dealer,0,Kolkata,5.74
Honda,2016,159407,Diesel,Manual,Individual,2,Pune,0.5
Maruti,2014,162785,CNG,Manual,Individual,0,Bangalore,0.5
Honda,2017,109111,Petrol,Automatic,Individual,1,Chennai,2.13
Tata,2011,191178,Diesel,Automatic,Dealer,0,Ahmedabad,0.5
Mahindra,2019,158444,Electric,Automatic,Dealer,0,Chennai,3.83
Tata,2022,67479,Petrol,Manual,Dealer,2,Hyderabad,1.77
Toyota,2021,171170,CNG,Automatic,Dealer,1,Mumbai,4.64
Kia,2021,87794,CNG,Automatic,Individual,2,Mumbai,4.34
Kia,2022,154862,Petrol,Automatic,Dealer,0,Kolkata,5.28
Maruti,2024,23820,Petrol,Manual,Dealer,2,Mumbai,1.76
Maruti,2009,46258,CNG,Automatic,Dealer,0,Delhi,0.5
Volkswagen,2014,82003,Petrol,Manual,Individual,0,Mumbai,2.89
Renault,2019,20325,Petrol,Manual,Individual,0,Mumbai,2.06
Skoda,2013,41470,Electric,Automatic,Dealer,1,Ahmedabad,6.03
Hyundai,2008,109600,Petrol,Manual,Individual,0,Pune,0.5
Honda,2011,98036,Diesel,Manual,Dealer,2,Delhi,0.5
Toyota,2015,26645,Petrol,Manual,Dealer,0,Kolkata,4.17
Skoda,2016,17559,CNG,Automatic,Dealer,0,Kolkata,6.12
Honda,2010,180185,Diesel,Automatic,Individual,0,Delhi,0.7
Tata,2010,12020,Petrol,Automatic,Individual,0,Pune,0.99
Mahindra,2023,52200,Electric,Automatic,Dealer,2,Kolkata,6.03
Kia,2011,152507,Electric,Manual,Dealer,2,Chennai,0.5
Kia,2024,79691,Electric,Automatic,Individual,1,Kolkata,8.3
Mahindra,2019,85764,Electric,Automatic,Individual,1,Bangalore,5.05
Maruti,2009,81495,CNG,Manual,Dealer,0,Bangalore,0.5
Renault,2013,61748,CNG,Automatic,Dealer,2,Mumbai,0.5
Hyundai,2018,178141,Electric,Automatic,Individual,2,Mumbai,1.25
Kia,2008,5166,Electric,Manual,Dealer,0,Pune,2.43
Volkswagen,2024,56281,Electric,Automatic,Individual,0,Delhi,11.5
Mahindra,2013,69836,Petrol,Manual,Individual,0,Hyderabad,0.5
Renault,2020,45790,Petrol,Manual,Individual,0,Delhi,3.01
Kia,2020,36620,Petrol,Automatic,Dealer,1,Delhi,5.49
Volkswagen,2011,139705,Electric,Manual,Dealer,1,Pune,3.92
Skoda,2019,144142,Petrol,Manual,Individual,2,Hyderabad,2.67
Hyundai,2015,26132,Petrol,Manual,Dealer,0,Chennai,0.95
Toyota,2009,108219,Diesel,Automatic,Individual,2,Pune,0.52
Maruti,2012,60169,Electric,Automatic,Individual,0,Hyderabad,1.8
Honda,2009,184947,Diesel,Automatic,Individual,0,Kolkata,0.5
Kia,2013,51536,Diesel,Automatic,Individual,2,Chennai,2.6
Tata,2022,159109,Diesel,Automatic,Individual,0,Kolkata,3.5
Maruti,2013,175159,CNG,Manual,Dealer,1,Ahmedabad,0.5
Honda,2011,12162,CNG,Automatic,Individual,1,Ahmedabad,0.89
Honda,2012,101773,Electric,Manual,Dealer,0,Kolkata,2.44
Hyundai,2020,161078,CNG,Manual,Individual,0,Pune,1.03
Renault,2019,21599,Petrol,Automatic,Dealer,1,Hyderabad,3.16
Maruti,2015,67240,Diesel,Automatic,Individual,0,Delhi,1.71
Tata,2010,110847,Electric,Manual,Dealer,0,Pune,0.57
Kia,2009,47439,CNG,Automatic,Individual,1,Chennai,0.5
Tata,2012,141349,Petrol,Manual,Dealer,0,Delhi,0.5
Tata,2013,119376,Diesel,Automatic,Individual,2,Mumbai,0.5
Toyota,2009,31808,CNG,Automatic,Individual,1,Bangalore,1.25
Renault,2016,92176,Diesel,Automatic,Dealer,1,Mumbai,1.47
Hyundai,2023,144106,CNG,Automatic,Dealer,1,Ahmedabad,1.68
Hyundai,2016,124444,Electric,Manual,Dealer,2,Kolkata,1.0
Skoda,2009,14905,Electric,Manual,Dealer,0,Kolkata,4.58
Skoda,2018,7947,Diesel,Automatic,Individual,1,Mumbai,7.87
Hyundai,2024,123878,Electric,Automatic,Individual,1,Bangalore,5.12
Hyundai,2019,30394,Petrol,Manual,Individual,0,Hyderabad,2.76
Tata,2020,50182,Electric,Manual,Individual,1,Ahmedabad,3.57
Tata,2016,173829,CNG,Automatic,Dealer,0,Pune,0.5
Tata,2017,140456,CNG,Automatic,Dealer,2,Bangalore,0.5
Maruti,2015,140783,Diesel,Manual,Dealer,0,Bangalore,0.5
Tata,2009,33036,Electric,Manual,Individual,2,Kolkata,0.5
Volkswagen,2013,89733,Electric,Manual,Dealer,1,Kolkata,3.67
Volkswagen,2023,48111,Petrol,Manual,Dealer,1,Ahmedabad,8.67
Hyundai,2021,9261,Electric,Automatic,Individual,1,Hyderabad,7.03
Skoda,2021,163184,Electric,Automatic,Individual,2,Pune,7.51
Mahindra,2016,25314,Petrol,Automatic,Individual,1,Kolkata,2.54
Renault,2013,13286,Electric,Automatic,Dealer,0,Ahmedabad,3.54
Hyundai,2010,27530,Petrol,Manual,Dealer,1,Bangalore,0.5
Toyota,2011,53368,CNG,Automatic,Individual,0,Mumbai,3.33
Tata,2012,44906,Diesel,Manual,Dealer,1,Kolkata,0.5
Volkswagen,2019,133384,Electric,Manual,Individual,1,Mumbai,5.91
Maruti,2018,136325,CNG,Manual,Individual,1,Pune,0.5
Renault,2012,99640,Petrol,Automatic,Individual,1,Chennai,0.5
Tata,2019,20708,Diesel,Automatic,Dealer,0,Bangalore,5.49
Kia,2020,116460,Electric,Manual,Individual,0,Kolkata,6.42
Renault,2017,64853,Petrol,Automatic,Individual,0,Kolkata,2.81
Skoda,2014,191915,Electric,Manual,Dealer,1,Bangalore,3.29
Kia,2012,63256,Electric,Automatic,Individual,1,Ahmedabad,2.13
Honda,2022,18078,Electric,Manual,Dealer,1,Pune,7.38
Hyundai,2012,178611,Diesel,Manual,Dealer,0,Hyderabad,0.5
Skoda,2015,10454,CNG,Automatic,Dealer,2,Hyderabad,4.61
Honda,2013,118234,Electric,Manual,Individual,1,Pune,2.15
Volkswagen,2015,67406,Diesel,Automatic,Dealer,1,Pune,5.03
Mahindra,2022,66321,Electric,Manual,Dealer,2,Mumbai,5.08
Volkswagen,2009,81448,CNG,Manual,Individual,2,Kolkata,0.5
Tata,2014,94008,Diesel,Automatic,Dealer,2,Delhi,0.53
Skoda,2016,8612,CNG,Automatic,Individual,1,Ahmedabad,6.14
Renault,2024,21889,Petrol,Automatic,Individual,2,Delhi,4.77
Hyundai,2009,43521,Diesel,Automatic,Individual,2,Hyderabad,0.5
Honda,2021,33330,Electric,Manual,Dealer,1,Mumbai,6.56
Renault,2024,125903,Petrol,Manual,Dealer,0,Hyderabad,3.16
Volkswagen,2017,89352,Petrol,Automatic,Individual,2,Chennai,4.71
Skoda,2012,5409,Diesel,Automatic,Individual,0,Delhi,6.62
Renault,2020,84409,Electric,Manual,Dealer,0,Kolkata,4.46
Renault,2021,112144,Petrol,Automatic,Dealer,1,Delhi,3.66
Skoda,2012,82601,CNG,Automatic,Individual,0,Ahmedabad,4.76
Skoda,2011,192103,Petrol,Manual,Individual,2,Chennai,0.5
Volkswagen,2016,176744,Diesel,Manual,Dealer,1,Bangalore,1.33
Tata,2009,45755,Petrol,Manual,Dealer,0,Mumbai,0.5
Volkswagen,2010,62970,Petrol,Automatic,Individual,0,Chennai,3.39
Renault,2017,12993,CNG,Automatic,Individual,0,Bangalore,2.3
Tata,2017,64658,Diesel,Manual,Individual,0,Ahmedabad,1.83
Volkswagen,2020,197231,Diesel,Manual,Individual,2,Mumbai,3.62
Hyundai,2014,47750,CNG,Manual,Individual,0,Kolkata,0.5
Renault,2020,100805,CNG,Automatic,Dealer,0,Chennai,1.81
Maruti,2008,26591,Diesel,Manual,Individual,1,Pune,0.5
Volkswagen,2011,159934,Electric,Automatic,Individual,2,Bangalore,3.37
Mahindra,2024,139917,Electric,Manual,Individual,1,Delhi,5.51
Maruti,2018,183178,CNG,Manual,Dealer,0,Delhi,0.5
Renault,2014,112902,Petrol,Automatic,Dealer,0,Hyderabad,0.5
Volkswagen,2022,104923,Diesel,Manual,Dealer,0,Bangalore,6.94
Tata,2010,127374,CNG,Manual,Individual,0,Kolkata,0.5
Hyundai,2023,44057,Petrol,Manual,Dealer,0,Chennai,4.06
Tata,2016,194571,Diesel,Automatic,Dealer,2,Mumbai,0.5
Kia,2011,127793,Electric,Manual,Dealer,0,Chennai,0.86
Mahindra,2009,79523,Electric,Manual,Dealer,0,Pune,0.7
Honda,2023,192494,Electric,Manual,Dealer,1,Delhi,4.35
Hyundai,2019,64880,Diesel,Automatic,Individual,1,Ahmedabad,2.5
Renault,2020,47741,Petrol,Automatic,Dealer,0,Chennai,4.37
Tata,2014,125487,Diesel,Manual,Individual,0,Kolkata,0.5
Honda,2009,75987,Petrol,Automatic,Dealer,2,Ahmedabad,0.5
Tata,2021,22776,Petrol,Manual,Dealer,2,Hyderabad,2.52
Mahindra,2010,45948,Petrol,Manual,Dealer,2,Kolkata,0.5
Volkswagen,2016,11947,CNG,Manual,Dealer,0,Mumbai,4.9
Mahindra,2022,73583,Diesel,Automatic,Individual,0,Bangalore,7.19
Volkswagen,2017,44770,CNG,Automatic,Individual,2,Hyderabad,4.71
Volkswagen,2022,7191,Petrol,Manual,Dealer,1,Mumbai,7.76
Maruti,2021,114117,CNG,Manual,Individual,0,Mumbai,0.59
Volkswagen,2020,13008,Diesel,Manual,Individual,0,Hyderabad,7.08
Honda,2008,180990,Diesel,Manual,Individual,1,Delhi,0.5
Hyundai,2012,7878,Petrol,Manual,Individual,1,Bangalore,0.5
Tata,2021,130498,Electric,Automatic,Individual,2,Bangalore,4.17
Honda,2023,148302,CNG,Manual,Individual,0,Kolkata,4.27
Toyota,2023,81124,Diesel,Manual,Dealer,2,Delhi,6.24
Renault,2023,90616,CNG,Automatic,Individual,2,Pune,2.05
Mahindra,2008,17042,Electric,Automatic,Dealer,1,Ahmedabad,2.65
Kia,2011,45493,CNG,Automatic,Individual,0,Pune,1.34
Mahindra,2013,183968,CNG,Manual,Dealer,0,Mumbai,0.5
Tata,2019,51946,Petrol,Automatic,Individual,0,Delhi,3.42
Tata,2024,47304,CNG,Manual,Individual,1,Delhi,3.0
Honda,2017,50231,CNG,Manual,Dealer,2,Ahmedabad,2.22
Kia,2017,29346,CNG,Manual,Individual,1,Pune,2.21
Tata,2024,145019,Petrol,Manual,Individual,1,Ahmedabad,1.45
Toyota,2016,17433,Electric,Automatic,Dealer,2,Bangalore,6.35
Renault,2021,138814,CNG,Automatic,Dealer,0,Pune,2.22
Renault,2012,192479,Petrol,Automatic,Dealer,0,Bangalore,0.5
Skoda,2016,133307,CNG,Manual,Dealer,0,Mumbai,3.64
Renault,2024,143477,Petrol,Manual,Individual,0,Pune,2.64
Maruti,2017,121994,Electric,Manual,Dealer,1,Delhi,0.5
Skoda,2014,7422,Electric,Manual,Individual,0,Chennai,5.95
Honda,2021,148497,Diesel,Automatic,Individual,1,Bangalore,4.36
Kia,2018,133450,CNG,Manual,Individual,1,Delhi,1.46
Honda,2016,142517,CNG,Manual,Dealer,1,Ahmedabad,1.18
Maruti,2024,168757,Petrol,Manual,Dealer,0,Bangalore,2.03
Mahindra,2008,180353,Petrol,Automatic,Dealer,0,Mumbai,0.5
Toyota,2023,145618,Electric,Automatic,Individual,2,Delhi,7.05
Renault,2022,84966,Petrol,Automatic,Individual,2,Bangalore,2.86
Maruti,2020,6156,Petrol,Manual,Individual,1,Hyderabad,1.35
Hyundai,2016,121668,Diesel,Manual,Individual,2,Kolkata,0.5
Mahindra,2013,7994,Diesel,Automatic,Individual,2,Pune,1.99
Volkswagen,2022,158259,Petrol,Automatic,Dealer,0,Delhi,6.98
Toyota,2017,158894,Diesel,Manual,Dealer,1,Ahmedabad,1.81
Honda,2011,165240,CNG,Manual,Dealer,2,Bangalore,0.5
Tata,2023,168068,Petrol,Automatic,Dealer,2,Mumbai,2.3
Maruti,2020,53640,Electric,Automatic,Individual,0,Mumbai,4.26
Tata,2018,150950,Electric,Automatic,Dealer,1,Bangalore,2.46
Renault,2018,161804,CNG,Manual,Dealer,0,Ahmedabad,0.5
Toyota,2009,165974,CNG,Automatic,Dealer,0,Bangalore,0.5
Hyundai,2019,15702,Electric,Manual,Individual,1,Delhi,4.59
Skoda,2012,157375,Diesel,Automatic,Individual,2,Kolkata,2.17
Renault,2023,114735,Petrol,Automatic,Individual,1,Mumbai,3.18
Tata,2011,182628,CNG,Manual,Dealer,0,Bangalore,0.5
Mahindra,2022,129485,Petrol,Automatic,Individual,1,Bangalore,3.95
Tata,2014,195135,Electric,Manual,Individual,0,Mumbai,1.3
Kia,2017,105555,CNG,Automatic,Dealer,1,Chennai,3.01
Hyundai,2023,193983,Petrol,Manual,Dealer,1,Ahmedabad,0.56
Renault,2018,22605,Petrol,Automatic,Dealer,0,Pune,4.03
Renault,2020,70523,Electric,Manual,Dealer,2,Hyderabad,2.78
Maruti,2011,73143,Petrol,Manual,Dealer,0,Pune,0.5
Volkswagen,2024,35359,Electric,Automatic,Dealer,0,Bangalore,12.07
Tata,2017,177151,Petrol,Manual,Individual,1,Bangalore,0.5
Volkswagen,2013,131458,Electric,Automatic,Individual,0,Delhi,5.33
Tata,2022,116560,Petrol,Manual,Dealer,2,Ahmedabad,1.52
Skoda,2021,78730,CNG,Automatic,Individual,2,Hyderabad,5.99
Honda,2011,141454,Petrol,Automatic,Individual,0,Bangalore,0.5
Skoda,2018,84784,Petrol,Manual,Individual,1,Delhi,4.31
Tata,2024,44408,CNG,Automatic,Individual,0,Delhi,4.08
Renault,2010,17542,Diesel,Automatic,Individual,1,Pune,0.5
Tata,2015,73868,CNG,Automatic,Individual,2,Bangalore,0.7
Hyundai,2017,95985,Electric,Automatic,Dealer,2,Chennai,2.96
Skoda,2021,183885,Petrol,Automatic,Dealer,2,Mumbai,5.94
Kia,2011,5887,CNG,Automatic,Individual,2,Ahmedabad,1.45
Maruti,2016,163844,CNG,Automatic,Dealer,2,Chennai,0.5
Skoda,2023,147030,Diesel,Manual,Dealer,2,Kolkata,6.78
Toyota,2016,135191,Electric,Automatic,Dealer,0,Bangalore,6.16
Renault,2010,58288,Electric,Automatic,Dealer,0,Chennai,1.63
Volkswagen,2008,177810,CNG,Manual,Dealer,2,Mumbai,0.5
Maruti,2023,45457,Petrol,Automatic,Individual,0,Hyderabad,4.85
Honda,2014,155697,CNG,Manual,Dealer,0,Bangalore,0.5
Honda,2008,132288,Diesel,Automatic,Individual,0,Pune,0.5
Tata,2010,24884,Electric,Manual,Dealer,1,Mumbai,0.5
Honda,2023,93112,Electric,Automatic,Dealer,2,Pune,7.42
Kia,2010,67942,Electric,Manual,Individual,2,Mumbai,1.38
Volkswagen,2013,108499,Petrol,Manual,Dealer,2,Pune,0.86
Hyundai,2014,166940,CNG,Manual,Individual,1,Ahmedabad,0.5
Maruti,2012,20270,CNG,Manual,Dealer,0,Ahmedabad,0.5
Hyundai,2012,122398,Electric,Automatic,Dealer,1,Pune,0.73
Toyota,2012,45175,Diesel,Automatic,Individual,2,Delhi,2.67
Maruti,2017,107942,Petrol,Automatic,Dealer,2,Chennai,0.73
Honda,2017,9350,Diesel,Manual,Individual,1,Hyderabad,4.28
Maruti,2009,77261,Electric,Automatic,Dealer,1,Hyderabad,0.5
Mahindra,2022,63687,Electric,Manual,Individual,0,Bangalore,6.68
Volkswagen,2021,36637,Diesel,Automatic,Individual,1,Ahmedabad,8.94
Maruti,2010,104132,CNG,Automatic,Individual,2,Hyderabad,0.5
Skoda,2014,166257,CNG,Manual,Dealer,1,Ahmedabad,1.73
Mahindra,2017,136619,Electric,Manual,Dealer,0,Delhi,2.74
Tata,2015,130454,Electric,Automatic,Dealer,1,Kolkata,1.7
Mahindra,2015,184831,Diesel,Automatic,Dealer,0,Bangalore,0.62
Toyota,2008,80813,Petrol,Automatic,Dealer,2,Hyderabad,0.5
Skoda,2023,72284,Petrol,Manual,Dealer,2,Kolkata,7.02
Mahindra,2018,142941,Electric,Manual,Dealer,1,Hyderabad,3.58
Volkswagen,2022,195080,Electric,Manual,Dealer,1,Ahmedabad,6.61
Renault,2014,107564,Electric,Automatic,Dealer,1,Delhi,2.72
Renault,2024,143890,Electric,Automatic,Individual,0,Mumbai,5.96
Skoda,2023,123974,Petrol,Automatic,Individual,0,Bangalore,7.82
Tata,2020,116776,Diesel,Manual,Dealer,2,Delhi,1.08
Volkswagen,2008,172804,Petrol,Automatic,Individual,0,Bangalore,1.15
Hyundai,2022,109305,Electric,Manual,Dealer,0,Ahmedabad,4.45
Mahindra,2023,195314,Diesel,Manual,Dealer,1,Hyderabad,3.34
Maruti,2016,109603,CNG,Automatic,Dealer,0,Ahmedabad,0.5
Toyota,2020,154156,Electric,Manual,Individual,0,Bangalore,6.44
Hyundai,2021,120723,Petrol,Automatic,Individual,1,Delhi,3.0
Mahindra,2011,181839,CNG,Manual,Dealer,2,Ahmedabad,0.5
Honda,2014,11287,Diesel,Manual,Dealer,1,Kolkata,2.45
Renault,2014,44930,CNG,Manual,Dealer,0,Mumbai,0.5
Kia,2017,148242,Electric,Automatic,Individual,0,Bangalore,5.25
Mahindra,2016,165648,Electric,Automatic,Dealer,2,Chennai,2.03
Mahindra,2011,197966,CNG,Manual,Individual,0,Mumbai,0.5
Hyundai,2013,131992,Electric,Manual,Individual,1,Kolkata,0.5
Skoda,2012,55713,CNG,Manual,Individual,2,Hyderabad,2.76
Mahindra,2009,100959,Electric,Manual,Individual,0,Mumbai,0.5
Skoda,2015,13443,Petrol,Automatic,Individual,1,Chennai,4.7
Toyota,2016,132514,Petrol,Automatic,Dealer,0,Mumbai,4.18
Skoda,2019,104771,Petrol,Manual,Individual,2,Mumbai,3.84
Volkswagen,2020,144838,Electric,Manual,Dealer,2,Bangalore,5.99
Honda,2016,77348,Diesel,Manual,Dealer,2,Mumbai,2.33
Mahindra,2017,155734,Petrol,Automatic,Individual,2,Delhi,1.31
